text,label
"@GadDafna @sarahanoch אכפת לי מאוד עם ההרג המיותר הזה  ואני בהחלט חושב שצריך למצות את הדין עם האחראים. לא מעט גופות פלסטינים נערמו מכל מיני טעויות כאלו ואחרות  הימין לא בדיוק הראה עניין מיוחד  בניגוד לשמאל ""היפה נפש"". ההבדל הוא שהפעם יהודי הוא זה שנהרג  ו",NOT
RT @NetaSofferTsur: בשנים רגילות  בכל יום מתים בממוצע כ 100 ישראלים. לכן  לאחר שאתמול חוסנו כ 100 000 ישראלים  צפוי שלפחות אחד מהם ימות  אם…,NOT
"@ArkindImri @amitay_dror מה גזעני בלציין שיש אנשים עם מחנה אתני ודתי משותף שמנסים לרצוח אותך על רקע כזעני? ובמקרה שלי  יש לי תעודת בגרות מלאה ועשיתי 5 יח""ל במחשבים  אנגלית  מתמטיקה ופיזיקה...",Offensive
@AlmogTea @Soloph0ne הגישה שלי הפוכה. בשני המקרים זה לא דמו בראשו  ובמקרה של התנגדות פלסטינית שיש סיכוי שקשורה בארגוני טרור יש לנהוג ביד קשה יותר.,Offensive
RT @Irisleal15: מושגים חדשים בחקלאות  הלכות כשרות ובתורת הגזע שפגשתי בהם לאחרונה: ״גידול נגוע״ שהוא גידול אורגני או ערבי. לעומת זאת ״דיבור…,NOT
את טועה טעות מטעה: עם טיפוסים כמו יזבאק טיבי ועודה אין שום הסכם. הם תומכי חמאס וג'יהאד מוצהרים ונחשבים בעיני כולם כאויבי המדינה. ישנם מאות אלפים במגזר הערבי שדורשים שלום ולא טרור. מקומם איתנו. https://t.co/2gutI2se7H,Offensive
אופק שאול הגיע לשגרירות טורקיה בישראל ביום ההולדת ה-27 לאחיו אורון שנמצא בידי חמאס - הגיע לבקש מארדואן סיוע מול חמאס 😷 https://t.co/gNyydCrfC5,Offensive
במשטרה מעריכים כי יש קשר בין רצח תושב לוד שישב במכוניתו בלילה לבין הירי בשני נוסעי רכב שיצא מלוד כעת בכביש 6. לפני שנתיים בדיוק אותו סכסוך ארוך בין שני ארגוני פשיעה גבה שלושה קורבנות ביום. אז היו אלו בני זוג ליד להב 433 ואדם חף מפשע שנקלע לנקמה בעקבות הרג הזוג צילום: איחוד הצלה https://t.co/pHe3g3ty3o,NOT
"@ayeletlash9 היהודון המושמד צוקרברג ימח""ש שמאלן קיצוני הין הברית שחל האויב המושמד",Offensive
וזה בכלל בלי לדבר על זה שלא שמעתם על הפגנות פלסטיניות על רצח איאד. למה? כי אם רק הייתה מתארגנת כזו המארגנים היו נעצרים ונחקרים ע״י שב״כ. אם הייתה מתקיימת כזו היו יורים גז וגומי בכינון ישיר. אם הם היו זורקים אבנים ותוקפים עוברי אורח יהודים כמו שעשו המתנחלים - היו יורים בהם ירי חי.,NOT
@tunicnoah לפעמים אני אומרת לעצמי דיי האשכנזים כבר באמת אוהבים אותנו מתייחסים יפה . גם מסתדרים יפה בכנסת ואז מגיע ציוץ כזה אנטישמי שמזכיר לי.. שהשינאה עדיין נישארה בושה!!,NOT
RT @Nifla_Po: זאת התמונה שצלי איפורי בחר לצרף לציוץ שמבקר את התקשורת בשצף קצף רגיל של הטחת עלבונות שיותר מלמדים על השלכה  מבלי לשים לב שמצד…,NOT
@netanyahu @kerenassulin נו ימות המשיח.. הוא מרטווט אותה. היא בשיא שלה אין ספק,NOT
@R75154534 @yceku3 @Riklin10 לא רלוונטי. לעבוד עם מנסור עבאס כדי להנשים ממשלה או כדי להשתלט על משרד המשפטים בבחירות הבאות זו צביעות ליכודית (לא ימנית אגב) קלאסית. מצד אחד מפחידים אותנו שהשמאל יקים ממשלה עם תומכי טרור  מצד שני פועלים להקים ממשלה עם תומכי ט,NOT
@attilus יום אחד תצליחו למצוא כותבים ערבים אסלים ולא ערבי ציוני שמייצג 1.25% מהחברה הערבית.,NOT
אל גזירה ערוץ ציוני ואוהב ישראל לעומת ערוץ 12 @N12News https://t.co/D3jcxNgawD,NOT
@FluffyBodySoap @Renje_Ashhifon @dumbstipsshit לא זה לא רצח אם אני לא טועה לפי ההגדרה רצח זה הרג בכוונה תחילה מה שקרה כאן הוא הרג לא משנה מה הבן אדם עשה לנהרג כל עוד הוא לא ניסה להרוג אותו זה לא רצח,NOT
RT @avribloch: חייל ממצפה הילה הילד של כולנו - מתנחל מאיתמר לא.,NOT
"@ErezAmir1 @assafma אני חושבת שהמושג ""שמאל ציוני"" משחק למגרש הדה לגיטימציה של הימין.אנחנו שמאל ישראלי ויש לכל איש שמאל מקום במחנה הזה",NOT
@AvishayBenHaim תגיד  מי מתעסק שוב  ושוב  ושוב  ושוב - בגורם העדתי: לא אתה עם תיאוריית ישראל ה-2 שלך? ומה ממלכתי  ציוני  לאומי ואחראי בביבי ובפולחן האישיות שאתה חלק ממנו?,NOT
@mossi_raz אין כיבוש נאור.,NOT
@yarivop @amit_segal גיס חמישי עוכר ישראל בוגד,NOT
@mobinsaud שבוע טוב מוחמד היקר! 🇮🇱💙🇸🇦,NOT
"RT @Hamalachim: נזכור ולא נשכח: היום בלילה יום ההולדת ה-27 של החייל אורון שאול חייל צה""ל שנמצא בשבי חמאס בעזה מעל 6 שנים אמו ואחיו עדיין ממ…",NOT
@yaelshevach @BoazAri בתור ילד ירושלמי ממלמל תהילים כדי שלא יהיה פיגוע,NOT
@NoaShos שחמט ציוני!,Offensive
תראו איזו חוצפה ועזות מצח  יש למחבלים לריב ולהכות את החיילים. אבל זה לא העניין  מה שמרגיז פה שהחיילים מסורסים מפחד להכות את המחבלים  שלא יוכנסו לכלא על הכאת 'אזרחים תמימים'. דרך אגב  המחבלים אומרים שהערבוש/מחבל מת 🙏 מעניין שהמצלמה זזה  ואז רואים אותו שוכב 'כאילו' מת.. https://t.co/TXjUKfsIAL,Offensive
@LeShomron @naftalibennett הישגים בתור שר ביטחון: קיזוז של 150 מיליון שקלים שעוברים לטרור מדי שנה על ידי הרשות הפלסטינית- עיקול כספי טרור שמקבלים מחבלים ערביי ישראל מהרשות הפלסטינית- הקמת שכונה יהודית בחברון ותיקון העוול הנורא של טבח תרפ״ט- ״אפקט בנט״ - ה,NOT
בוקר טוב לא בא לי לעבוד היום אמן ימות כל מי שירצה לקנות נקניקייה ❤️,NOT
@asafhadar2 @yaircherki זה חוקי  אבל מאוד מטומטם. ישראל צריכה לתת פוש אחרון בדמות סגר כדי לצלוח את הקורונה בלי לשלם מחיר גדול מאוד בנפש עד שהחיסונים יהיו אפקטיבים  אבל שפע החליט להשמיד באופן חלקי את הסגר וכנראה גזר את דינם של עוד אנשים שיחלו...,NOT
@amichai_g @MoranT555 באמת לא מבין. איך אפשר גם לתמוך בציונות וגם לא להיות ציוני?...,NOT
בוקר טוב! ביום רביעי האחרון ביקר המיליארדר סיימון פאליק במעיינות. הוא סייר במקום עם ראשי המאבק  שמע על פרטים על הצו הריסה   התרשם מהמקום והבטיח לעזור במאבק. https://t.co/MxpXnCBp4P,NOT
"אחרי שנכנסה לגן ילדים  ונשלחה למעצר בית @sheffipaz תקפה: ""המדינה יכולה להעמיד אותי לדין אבל לא להתעלל. יש חוסר פרופורציה מטורף בין העבירות שמייחסים לי  לבין מה שהמשטרה עושה. אנחנו מנהלים את המאבק הכי לא אלים נגד הגירה. תפסיקו להפוך אותנו לארגון טרור"". @ErelSegal @yarivop",NOT
RT @liberallikudnik: @liran__tamari משטרת הרשע שלא פעלה ולא הגיבה מול הפורעים האנרכיסטים מפיצי המגפה בבלפור תוקפים את המוחים על רצח נער. מש…,NOT
"@yaircherki מחבל זרק אבנים ומת במהלך מרדף משטרתי  במקרה הוא יהודי. או שאתה מעדיף לקרוא לפרשת אלאור אזריה ""מות עבד אל-פתאח א-שריף""?",NOT
@dovibresler @bb__zb @attilus יהודי לא יכול לכנות יהודי אנטישמי זה נחלת הגויים בעיקרון...להעבביר ביקורת זה לגטימי   לשיטתך גם ביבי אנטישמי שונא אזרחיו שלא מוכנים ללכת בדרכו דהיינו להסכים לכל נפיחה שלו,Offensive
@tcivapg אנחנו מדברים כאן על בובת גרב שהיד של מירב מיכאלי מילולית תקועה לה בתחת.,NOT
@arieldanino @Baron28Baron286 איש רוצח חלאה,Offensive
@erancherpak @Meir_Rubin אתה חי בעולם של אנטישמי שלא צייץ מילה וחצי מילה כאשר כל התחלואה הייתה במגזר הערבי ומשם התפשטה לכל המדינה. מילה אחת לא צייצת אז ! כי אתה שמאלן אנטישמי מצוי.,Offensive
@RoitEverly נו באמת רואית. הוא לא ציוני (בדיוק כמו החרדים) ולא תצליחי להפוך אותו לציוני. הוא מייצג 20% מאזרחי ישראל שמופלים לרעה מהלידה עד מותם. אם את מחכה שהם יהפכו לאיוב קרא ולמהללי הימין תמשיכי לחכות והבעיה תתעצם. רובם רוצים להשתייך לחברה הישראלית (תהל,NOT
@Yaronben1 לפני יומיים. טרור מקומי כנראה,NOT
"חבר העלה בסטטוס את הסרטון של המפגינים רוקדים כשהמכת""זית צולפת בהם עם השיר ""קוביות"" ברקע וזה מצחיק רצח  אבל לא אביא את זה פה א. כי זה שיר מזעזע ב. מפאת כבודכם",NOT
"@Yossi_eli מחדל ענק של מפקד התחנה. איפה השב""כ? יימח שמכם כל הקצונה במשטרה רקובה",Offensive
@Noamkatz7 להבא כשנהרג נער פלסטיני בהקשר דומה  אשמח לראות ממך סרטון דומה. בברכה ,Offensive
"שוטר עברין בשם החוק. מח""ש: להעמיד לדין את האזרח שלא מנע את רצח רבין https://t.co/xf9dqTLW0D",Offensive
@bezalelsm בצלאל  אתה פתטי. אתה תתמוך במשטרה כל עוד היא הורגת ערבים ואתיופים  נכון? לא תפצה פה כשרוצחים ערבי אוטיסט בדרך לבית ספר  נכון? אתה משקף את כל מה שרע בעם היהודי בעת הנוכחית. בחילה,NOT
@Rainberryliya זה לא ימח שמכם,NOT
@1_AYK_1 @netanyahu ברור שהוא אשם בהכל. גם במותם של מעל 3000 חולי קורונה. מלבד היותו פושע נמלט  נאשם בשוחד מרמה והפרת אמונים  בוגד בבטחון המדינה לכאורה  הוא גם רוצח מתועב,Offensive
RT @Morpheus1099: הנה הפרטים של הפורע הביביסט שעמד לשחוט מפגינים עם סכין: https://t.co/SuEpJteiFx https://t.co/C8IkKM00oy,Offensive
@AdiroDante @orlybarlev @IL_police השוטר החולירע הזה עם הזקן הג'ינג'י אלים בצורה מחרידה - יימח שמו וזכרו  וגם של הבן זונה ששולח אותם לעשות זאת - הכלבלב המסריח של הזבל מבלפור.... אההה כן ויימח שמו גם של הזבל מבלפור - כך שהמדינה הזו תוכל סוף סוף להירגע !,NOT
